,,,SUMMARY,,,,,
,,,,,,,,
,Total Books,,Total Revenue,,Average Rating,,,
,72818,," 4,56,63,945.90 ",,4.46,,,
,,,,,,,,
,,,,,,,,
Name,Author,Narrator,Time_in_min,ReleaseDate,Language,Stars,Ratings_Count,Price
The Carpet People,TerryPratchett,DavidTennant,302,22-04-2021,English,5,,615
Clash at Fatal Fields,DevinHunter,RamondeOcampo,133,28-08-2018,English,5,,585
Deception on the Set,FranklinW.Dixon,TimGregory,161,23-05-2016,English,5,,305
"20.000 Leguas de viaje submarino [20,000 Leagues Under the Sea]",JulioVerne,"AdolfoDuncan,AldoLumbía,MiguelDurán,",94,22-03-2013,spanish,No Rating,,397
Dungeons & Detectives,FranklinW.Dixon,TimGregory,309,22-10-2019,English,No Rating,,305
A Script for Danger,CarolynKeene,JorjeanaMarie,176,22-09-2015,English,4.5,,305
The Battle of Bayport,FranklinW.Dixon,TimGregory,210,07-03-2016,English,5,,305
Capitaine,MadamedeNanteuil,EmmanuelleLemée,482,12-01-2022,french,No Rating,,225
Iron Man - Rymdfantomernas invasion!,Marvel,BenjaminHagberg,63,11-01-2022,swedish,No Rating,,65
City of Ghosts - Im Reich der vergessenen Geister,VictoriaSchwab,Carolin-ThereseWolff,317,10-01-2022,german,No Rating,,501
Ufo in Seenot,UlfBlanck,OliverRohrbeck,109,12-01-2022,german,No Rating,,233
The Chromatics Camp at The Musical Mountain,JulieKirchhubel,DanielSmerdon,165,03-01-2022,English,No Rating,,469
Attack of the Shadow-Crafters,MarkCheverton,NickWalther,389,28-12-2021,English,No Rating,,703
H@Ck - Het instituut,MirjamMous,"JipvandenDool,LidewijMahler",593,29-12-2021,dutch,No Rating,,502
Маленький лорд Фаунтлерой,Френ�и�ЭлизаБёрнетт,ЛюбовьПоволоцка�,414,30-12-2021,russian,No Rating,,99
Głupi Funio,JerzyA.Wlazło,GabrielaJaskuła,98,22-12-2021,polish,No Rating,,267
Un problema con alas,"PedroMañas,DavidSierraListón",ElenaSilva,63,03-01-2022,spanish,No Rating,,384
El Club de la Luna Llena,"PedroMañas,DavidSierraListón",ElenaSilva,71,03-01-2022,spanish,No Rating,,384
Spider-Man - En samling berättelser,"Marvel,CamillaDunér",BenjaminHagberg,60,17-12-2021,swedish,No Rating,,65
Enigma en el puente del naranjo,MaríaMenéndez-Ponte,HelenaOvalle,285,20-12-2021,spanish,No Rating,,268
Penny Berry y la cripta de los olvidados,LluísPrats,ArantxadeSarabia,392,20-12-2021,spanish,No Rating,,307
Penny Berry y la pócima mágica,LluísPrats,ArantxadeSarabia,461,20-12-2021,spanish,No Rating,,307
La casa embrujada,MaríaMenéndez-Ponte,HelenaOvalle,286,20-12-2021,spanish,No Rating,,268
Lady och Lufsen,"Disney,Ann-SofiJoskitt",LisaAhnlund,157,15-12-2021,swedish,No Rating,,166
Тишина на задней парте!,"�лек�андрЦыпкин,�ллаЛихачёва,�лек�андрЕгоров,","ЕленаДельвер,ИгорьСергеев,Мак�имСергеев,",185,23-12-2021,russian,No Rating,,200
En busca del señor T,BeatrizBerrocal,CarlosQuintero,199,15-12-2021,spanish,No Rating,,153
Avengers - TRE spektakulära äventyr!,"Marvel,HannaGraf,IdaJohansson",BenjaminHagberg,155,21-12-2021,swedish,No Rating,,166
Captain America och morgondagens armé!,Marvel,BenjaminHagberg,64,21-12-2021,swedish,No Rating,,65
Superhjältarna,"Disney,IdaJohansson",BenjaminHagberg,147,21-12-2021,swedish,No Rating,,166
Перчатки �риадны,�ннаЛет�гина,ЕленаДельвер,244,23-12-2021,russian,No Rating,,200
The Far-Finding Ring,A.M.Luzzader,JenniferJillAraya,268,21-12-2021,English,No Rating,,469
When the War Came Home,LesleyParr,MayaGrant,320,06-01-2022,English,No Rating,,493
Modig - Meridas önskan,"Disney,OskarBlomberg",MalinLybeck,69,08-12-2021,swedish,No Rating,,65
Il viaggio leggendario di Erick e Dominick,DinsiemE,DinsiemE,179,14-12-2021,italian,No Rating,,267
The Great Zombie Invasion,MarkCheverton,NickWalther,350,14-12-2021,English,No Rating,,703
The Buried Crown,AllySherrick,CharlotteStrevens,443,01-01-2022,English,No Rating,,733
The Wishing Star & The North Pole Picnic,EmmaBeswetherick,HayleyWareham,118,01-01-2022,English,No Rating,,573
Fortidens skygger,KennethBøghAndersen,KennethBøghAndersen,188,03-12-2021,danish,No Rating,,434
Racconti dall'India,MarinaIuele,MarinaIuele,142,30-11-2021,italian,No Rating,,228
Alpaca My Bags,JennyGoebel,SuzyJackson,385,07-12-2021,English,No Rating,,703
L'île du mage,RémiFaure,Louane,284,22-12-2021,french,No Rating,,263
Speedy,ColinThiele,AnnaSteen,101,01-01-2022,English,No Rating,,531
The Santa List,KieranCrowley,JohnCormack,182,01-12-2021,English,No Rating,,600
Paradise Pirates retten Captain Scratch,JaySpencer,StefanKaminski,126,12-01-2022,german,No Rating,,300
Loca por Hugo,"FedericoMoccia,RobSimeoni-traductor",LauraMonedero,137,25-11-2021,spanish,No Rating,,384
Marvel - Den stora sagosamlingen,"Marvel,PetterMattsson",SebastianKarlsson,101,25-11-2021,swedish,No Rating,,99
Bilar 3,"Disney,NilsWadström",BenjaminHagberg,186,25-11-2021,swedish,No Rating,,166
El misterio de la virgulina inmortal,"RobertoSantiago,�ngelaArmero",IreneMirasGuillén,366,23-11-2021,spanish,No Rating,,384
Ein Mädchen namens Owl,AmyWilson,MarionvonStengel,433,18-11-2021,german,No Rating,,535
Antigua de Fortune of the High Seas,"OliHyatt,AnnaRainbow",KateMalyon,440,17-11-2021,English,No Rating,,968
The Smidgens,DavidO'Connell,CharlotteStrevens,205,17-11-2021,English,No Rating,,854
Ribblestrop Forever!,AndyMulligan,TomHollander,571,04-01-2022,English,No Rating,7,569
Страна Хороших Девочек,�ннаСтаробинец,Юли�Яблон�ка�,93,16-11-2021,russian,No Rating,,99
Запи�ки ин�титутки,Лиди�Чар�ка�,�аталь�Рычкова,300,22-11-2021,russian,No Rating,,99
�овые правила поведени� дл� во�питанных детей,"ГалинаПетровнаШалаева,О.М.Журавлева",ЛюбовьПоволоцка�,77,16-11-2021,russian,No Rating,,166
Поллианна,ЭлионорПортер,ГригорийЕли�еев,133,18-11-2021,russian,No Rating,,166
П�ихологи� окружающего мира. Дун� и кот Ки�ель на конюшне,"Лари�аСуркова,ОльгаТолкачева",К�ени�Бржезов�ка�,77,17-11-2021,russian,No Rating,,233
Тринадцатый подвиг Геракла. Ра��казы о Чике (Сборник),ФазильИ�кандер,ИгорьКн�зев,697,16-11-2021,russian,No Rating,,468
Единорог дл� круглой принце��ы,Коллектив�второв,МаринаТитова,150,17-11-2021,russian,No Rating,,166
�ектар дл� души. Вдохновл�ющие и�тории дл� детей 7-10 лет,"МаринаВладимова,ФаридаКривушенкова","СеменМендель�он,ЕленаДельвер",272,16-11-2021,russian,No Rating,,166
"�га, попал��!","Кат�Матюшкина,Кат�Оковита�","СеменМендель�он,ЕленаХру�талева",141,18-11-2021,russian,No Rating,,99
Ва�юткино озеро. Ра��казы дл� детей,Виктор��тафьев,Кон�тантинКорольков,440,16-11-2021,russian,No Rating,,200
Das Feuer,"ShannonMessenger,DorisAttwood",DavidNathan,1014,30-11-2021,german,No Rating,,468
Familie Maulwurf auf der Flucht,SebastianEder,BrigitteCarlsen,140,15-12-2021,german,No Rating,,367
Die Spiegelspringer - Im Bann der Geschichten,MonaHerbst,HannahSchepmann,398,26-11-2021,german,No Rating,,334
The Attack,KatherineApplegate,MacLeodAndrews,182,04-01-2022,English,No Rating,,445
Symbiosis,NicStone,AnikaNoniRose,341,04-01-2022,English,No Rating,,656
Stella und der Mondscheinvogel,"CatherineFisher,UlrikeKöbele-Übersetzer",UveTeschner,250,24-11-2021,german,No Rating,,401
Saids Schicksale,WilhelmHauff,AndreasJeßing,101,16-12-2021,german,No Rating,,267
Surviving Jamestown,GailLangerKarwoski,AndrewFallaize,373,11-01-2022,English,No Rating,,866
¡Sálvese quien pueda!,JordiSierraiFabra,AnetaFernández,167,01-12-2021,spanish,No Rating,7,192
Cuentos locos para niños inteligentes,JordiSierraiFabra,RamónRomero,127,01-12-2021,spanish,No Rating,,192
Wednesday: The Forest of Secrets,RalphLazar,"RiverDeFilippis,ChristineMarshall,LanceRogerAxt",61,16-12-2021,English,No Rating,8,445
Ronan Boyle into the Strangeplace,ThomasLennon,ThomasLennon,333,16-11-2021,English,No Rating,2,703
Girl Giant and the Jade War,VanHoang,KimMaiGuest,529,07-12-2021,English,No Rating,4,"1,256.00"
Kidnapped Colt,TerriFarley,NatalieBudig,242,14-12-2021,English,No Rating,8,398
Der Zeitring,StefanieSieland,JohannesThielen,124,09-12-2021,german,No Rating,,334
Ivy & Bean Bound to Be Bad (Book 5),AnnieBarrows,HallieRicardo,73,04-01-2022,English,No Rating,7,500
Ivy & Bean Take Care of the Babysitter (Book 4),AnnieBarrows,HallieRicardo,71,04-01-2022,English,No Rating,5,500
Ivy & Bean Break the Fossil Record (Book 3),AnnieBarrows,HallieRicardo,68,04-01-2022,English,No Rating,,500
Moonrise,TerriFarley,NatalieBudig,207,23-11-2021,English,No Rating,,398
Vega Jane and the End of Time,DavidBaldacci,KatySobey,551,06-01-2022,English,No Rating,,323
The Suspicion,KatherineApplegate,SisiAishaJohnson,187,07-12-2021,English,No Rating,11,586
The Pretender,KatherineApplegate,MichaelCrouch,203,07-12-2021,English,No Rating,17,492
Hide and Geek,T.P.Jagger,DaniceCabanela,407,04-01-2022,English,No Rating,11,"1,005.00"
Sunlight on the Snow Leopard,MaryPopeOsborne,MaryPopeOsborne,60,04-01-2022,English,No Rating,,402
Me and My Little Brain,JohnD.Fitzgerald,JasonCulp,224,07-12-2021,English,No Rating,,754
Coraline,NeilGaiman,RobertoPompili,230,22-08-2018,italian,No Rating,,420
The Van Gogh Deception,DeronHicks,P.J.Ochlan,430,29-09-2020,English,No Rating,,586
Moon Rising,TuiT.Sutherland,ShannonMcManus,450,29-08-2016,English,5,,575
Abenteuer-Ferien bei Opa Balduin,"NorbertKlotz,MelanieKlotz",AlexBolte,80,12-11-2021,german,No Rating,4,233
Ravenburcht,InaDeMan,LaetitiaVandueren,327,10-11-2021,dutch,No Rating,4,233
De Utrolige 2,"Disney,TineS.Norbøll",LarsThiesgaard,192,10-11-2021,danish,No Rating,7,434
Holes,LouisSachar,KerryBeyer,270,24-05-2016,English,4.5,7,417
"The 39 Clues, Book 1",RickRiordan,DavidPittu,311,29-08-2008,English,4.5,,468
Fly High Crew: The Green Glow,"AshleyBanjo,JordanBanjo",TheoSolomon,310,20-01-2022,English,No Rating,,266
Pasado por auga,JeffKinney,"�ngelesGarciaFigueiras,JoséCarlosPoloRodriguez",102,19-01-2022,galician,No Rating,,38
Noémie Hollemechette,MagdeleineduGenestoux,EmmanuelleLemée,294,13-01-2022,french,No Rating,,225
Los Pitufos - Historias de Pitufos,"Peyo,RaquelLuqueBenitez-traductor",GuillermoMontoya,146,17-01-2022,spanish,No Rating,,153
Il primo disastroso libro di Matt,FrancescoMuzzopappa,FrancescoLeonardoFabbri,251,13-01-2022,italian,No Rating,4,190
Françoise la mauvaise tête,MagdeleineduGenestoux,EmmanuelleLemée,298,12-01-2022,french,No Rating,,225
Sotto la stella del lupo,RosanneParry,MirkoRosella,232,14-01-2022,italian,No Rating,,268
The Worst Class in the World Dares You!,JoannaNadin,SamNewton,64,20-01-2022,English,No Rating,,493
Der Ruf des Mondsteins,"ChenJiatong,UlrikeKöbele-Übersetzer",Michael-CheKoch,345,14-01-2022,german,No Rating,5,434
Pizza Power,WilliamGoldsmith,KrisDyer,304,20-01-2022,English,No Rating,6,569
The Case of the Smuggler's Curse,F.S.Dawson,MarkPeachey,215,20-01-2022,English,No Rating,,569
The Lock-Eater,ZackLoranClark,AnnMarieLee,687,18-01-2022,English,No Rating,,"1,382.00"
The Box-Car Children,GertrudeChandlerWarner,CathleenFuller,155,27-01-2021,English,No Rating,,335
Wild River,RodmanPhilbrick,MichaelCurran-Dorsano,229,02-03-2021,English,No Rating,,656
The Wild Robot: Booktrack Edition,PeterBrown,KateAtwater,254,08-09-2020,English,No Rating,,500
Skeleton Key,AnthonyHorowitz,OliverChris,419,09-04-2020,English,5,,569
Demon Dentist,DavidWalliams,DavidWalliams,286,03-10-2013,English,5,,265
Hidden Pictures,CarolynKeene,JorjeanaMarie,192,14-01-2020,English,4.5,,305
The Lost Continent,TuiT.Sutherland,ShannonMcManus,503,26-06-2018,English,4.5,,656
Unicorn Academy: Ariana and Whisper,JulieSykes,KristinAtherton,96,08-10-2020,English,5,,266
A Long Walk to Water,LindaSuePark,"DavidBaker,CynthiaBishop",161,07-11-2013,English,5,,797
Talons of Power,TuiT.Sutherland,ShannonMcManus,472,01-01-2017,English,5,,586
Bound for Danger,FranklinW.Dixon,TimGregory,219,20-03-2017,English,5,,305
"Captain Underpants and the Big, Bad Battle of the Bionic Booger Boy, Part 1: The Night of the Nasty Nostril Nuggets",DavPilkey,"LenForgione,DazjonFreeman,BenD'Amico",70,16-10-2018,English,5,,258
Het oneindige verhaal,MichaelEnde,SanderdeHeer,977,10-11-2021,dutch,No Rating,,267
Thomas@geraamte.net (Afrikaans Edition),CarinaDiedericks-Hugo,HendrikNieuwoudt,151,03-11-2021,afrikaans,No Rating,,417
Чучело,ВладимирКарповичЖелезников,ОлегИ�аев,416,05-11-2021,russian,No Rating,,99
Маленька� принце��а,Френ�и�ЭлизаБёрнетт,�аталь�Михеева,400,03-11-2021,russian,No Rating,,99
Маленький принц,�нтуандеСент-Экзюпери,�лек�ейРо��ошан�кий,123,08-11-2021,russian,No Rating,,99
Warhammer Adventures: Battle for the Soulspring,TomHuddleston,HelenMcAlpine,155,06-11-2021,English,No Rating,,379
Warhammer Adventures: Fortress of Ghosts,TomHuddleston,HelenMcAlpine,158,06-11-2021,English,No Rating,,379
Black Powder,AllySherrick,CharlotteStrevens,464,01-11-2021,English,No Rating,,733
Le Mystère du train de la nuit,MarcThil,MarcThil,91,28-10-2021,french,No Rating,,225
Superjuffie!,JannekeSchotveld,JannekeSchotveld,170,28-10-2021,dutch,No Rating,,367
Begyndelsen - Storm i sigte,"Disney,AnneLundGillesberg",MathiasKlenske,108,26-10-2021,danish,No Rating,,267
101 Dalmatinere - Begyndelsen - Anitas hemmelige hvalp,"Disney,TineS.Norbøll",AnnevigScheldeEbbe,82,26-10-2021,danish,No Rating,,233
Złote rękawice Arachne!,StellaTarakson,MaciejWięckowski,109,28-10-2021,polish,No Rating,,267
Die Traumwelt,NickReinhart,LuciaPatriciaBayer,333,22-10-2021,german,No Rating,,401
Swashbuckler,JamesMoloney,StigWemyss,122,01-11-2021,English,No Rating,,797
"Paddington, le roman du film","JeanneWillis,EricBetsch-traducteur",GuillaumeGallienne,158,10-11-2021,french,No Rating,,719
Get a Hold of Your Elf!,NancyKrulik,JesúsE.Martínez,93,19-10-2021,English,No Rating,,"1,172.00"
Niemals den roten Knopf drücken oder die Dinos drehen durch,KatiNaumann,TanjaBunke,158,21-10-2021,german,No Rating,,300
Mörtel und Maus wollen hoch hinaus,MichaelEngler,MoritzPliquet,115,29-10-2021,german,No Rating,,233
Das Hotel der Wünsche,"SeanEasley,UlrikeRaimer-Nolte-Übersetzer",TimoWeisschnur,664,29-10-2021,german,No Rating,,334
Der Verrat,GinaMayer,JonasMinthe,350,27-10-2021,german,No Rating,,367
Das verbotene Turnier,GinaMayer,IngaReuters,85,20-10-2021,german,No Rating,,267
Lampie,AnnetSchaap,GenevieveGaunt,533,05-10-2021,English,No Rating,,569
Spider-Man rettet Weihnachten / Spider-Man und seine Insektenfreunde,"MacKenzieCadenhead,SeanRyan,AnkeAlbrecht-Übersetzer",ChristianZeiger,61,05-10-2021,german,No Rating,,233
Peter Pan,J.M.Barrie,VictorWarren,329,12-10-2021,English,No Rating,,478
L'Ogre qui aimait les champignons,"OlivierCohen,YassenVodenitcharov,Jean-LoupPagesy",RégisIvanov,60,07-10-2021,french,No Rating,,679
Thursdays with the Crown,JessicaDayGeorge,GraceAndrews,338,08-10-2021,English,No Rating,,600
Marvel Spider-Man - 5-Min-Geschichten,"FrederikKugler-Übersetzer,BirteBaumgardt",ChristianZeiger,63,11-10-2021,german,No Rating,,233
The Spitfang Lizard,KrisHumphrey,AlexWingfield,81,01-10-2021,English,No Rating,,573
Little Horror,DanielPeak,AnnabelBrook,228,01-10-2021,English,No Rating,,626
La Tempête de Dhîves,LoïcBurlot,LoïcBurlot,66,01-10-2021,french,No Rating,,301
Im Bannkreis des Schwurs Teil 2,TanyaStewner,LauraMaire,356,29-09-2021,german,No Rating,,468
Im Bannkreis des Schwurs Teil 1,TanyaStewner,LauraMaire,358,29-09-2021,german,No Rating,,468
Los Atrevidos,ElsaPunset,"OliviaVives,SilviaGómezLasil",297,23-09-2021,spanish,No Rating,,268
Gulliver XXI,JordiSierraiFabra,FernandoCea,148,22-09-2021,spanish,No Rating,,192
Midnatt,ErinHunter,JannaEriksson,566,20-09-2021,swedish,No Rating,,568
Den mörka floden,ErinHunter,JannaEriksson,673,20-09-2021,swedish,No Rating,,568
Visionen,ErinHunter,JannaEriksson,696,20-09-2021,swedish,No Rating,,568
Blood Captain,JustinSomper,DanielPhilpott,864,30-09-2021,English,No Rating,,873
Zeinumb. Parque de atracciones,JoséMaríaCarrascoSoriano,OscarChamorro,427,16-09-2021,spanish,No Rating,,307
The Hunt for the Five,ElHolly,RebeccaRogers,433,23-09-2021,English,No Rating,,234
Un amico a sorpresa,GeronimoStilton,GeronimoStilton,65,15-09-2021,italian,No Rating,,267
Eine dunkle Verschwörung,"ChrisColfer,NaemiSchuhmacher-Übersetzer",RufusBeck,531,29-09-2021,german,No Rating,,535
Alarm im Park,IrmgardKramer,DirkPetrick,81,20-09-2021,german,No Rating,,233
Silas and the Marvellous Misfits,TomPercival,DamiOlukoya,110,14-10-2021,English,No Rating,,323
Cheeky and Charlemagne,DonnaSeim,AndrewPeriale,242,02-09-2021,English,No Rating,,281
El ladrón de la fantasía,OctaviFranch,EvaColl,64,02-09-2021,spanish,No Rating,,38
Freddy vs. School,NeillCameron,TazSkyler,136,01-09-2021,English,No Rating,,615
City of Rust,GemmaFowler,FranBurgoyne,373,01-09-2021,English,No Rating,,903
Polly Pecorino,EmmaChichesterClark,RebeccaNorfolk,154,02-09-2021,English,No Rating,,379
Mambrú Perdió la Guerra [Mambrú Lost the War],IreneVasco,SergioMejía,102,07-09-2021,spanish,No Rating,,100
Dragon Skin,KarenFoxlee,AbbeHolmes,371,28-10-2021,English,No Rating,,531
Eld och is,ErinHunter,MattiasLinderoth,580,26-08-2021,swedish,No Rating,,568
Crowfall,VashtiHardy,DanielCasey,351,01-11-2021,English,No Rating,,531
Die Muskeltiere und die große Käseverschwörung,UteKrause,AndreasFröhlich,238,23-08-2021,german,No Rating,,334
Tom und die Schildkrötenschmuggler,InesBalcik,MaxHoffmann,214,23-08-2021,german,No Rating,,267
"Hola, ¿puedo ayudar?",JordiSierraiFabra,AnetaFernández,138,01-11-2021,spanish,No Rating,,192
El hombre que perdió su imagen,JordiSierraiFabra,AlbertoFeixas,142,13-09-2021,spanish,No Rating,,192
Todo se rompe,AndreuMartín,CristinaFargas,61,27-09-2021,spanish,No Rating,,115
The Ice Whisperers,HelenkaStachera,SaffronCoomber,436,28-10-2021,English,No Rating,,410
Malicia en el país de las fechorías,"HannahPeck-ilustradora,JenniJennings",SergioMejía,266,19-08-2021,spanish,No Rating,,575
Wilma Walnuss und das kleine Baumhotel,KatharinaE.Volk,CathlenGawlich,157,03-09-2021,german,No Rating,,233
Brother Wulf: Wulf's Bane,JosephDelaney,ThomasJudd,425,19-08-2021,English,No Rating,,615
The Goldsmith and the Master Thief,TonkeDragt,ChristopherBonwell,634,17-08-2021,English,No Rating,,721
Bin Boy,TomVaughan,SamNewton,366,12-08-2021,English,No Rating,,903
Un día en casa,JordiSierraiFabra,FernandoCea,175,31-08-2021,spanish,No Rating,,192
El guerrero fantasma,PedroEstrada,RaúlGarcía,171,10-08-2021,spanish,No Rating,,268
La leyenda del wendigo,PedroEstrada,RaúlGarcía,175,10-08-2021,spanish,No Rating,,268
The Raven Heir,StephanieBurgis,EleanorJackson,324,05-08-2021,English,No Rating,,493
Extra Weird Creatures,MarkPowers,PaulPanting,81,05-08-2021,English,No Rating,,493
"I Survived the Galveston Hurricane, 1900",LaurenTarshis,MichaelGallagher,125,07-09-2021,English,No Rating,,656
The Week at World's End,EmmaCarroll,VeniceVanSomeren,315,02-09-2021,English,No Rating,,664
The Imagination Box,MartynFord,JoshuaMcGuire,331,28-09-2021,English,No Rating,,569
Nehmt euch in Acht!,StefanieGerstenberger,CarolinSophieGöbel,479,13-10-2021,german,No Rating,,568
"Allez, les verts! [Let's Go Green!]",GenevièveGuilbault,Pier-LucFunk,82,17-08-2021,french,No Rating,,240
The Monsters of Rookhaven,"PádraigKenny,EdwardBettison-illustrator",EmmaNoakes,441,30-09-2021,English,No Rating,,323
Dungeons & Dragons: Big Trouble,MattForbeck,"GildartJackson,KatherineLittrell",135,26-05-2020,English,No Rating,,"1,172.00"
Dungeons & Dragons: Escape from Castle Ravenloft,MattForbeck,"SaskiaMaarleveld,GildartJackson",155,26-05-2020,English,No Rating,,"1,172.00"
Dungeons & Dragons: Escape the Underdark,MattForbeck,"GildartJackson,AustinRising",148,26-05-2020,English,No Rating,,"1,172.00"
Dungeons & Dragons: To Catch a Thief,MattForbeck,"AndreaEmmes,GildartJackson",145,26-05-2020,English,No Rating,,"1,172.00"
Uno skate per due,GeronimoStilton,GeronimoStilton,64,11-08-2021,italian,No Rating,,267
Noticias frescas,JordiSierraiFabra,AnetaFernández,177,01-09-2021,spanish,No Rating,,192
Una boda desmadrada,JordiSierraiFabra,AnetaFernández,154,27-08-2021,spanish,No Rating,,192
Zack Galaxy: misión secreta,JordiSierraiFabra,AlvaroEsteve,171,03-08-2021,spanish,No Rating,,192
El rockero,JordiSierraiFabra,FernandoCea,185,27-08-2021,spanish,No Rating,,230
"Un poco de pasta, basta",JordiSierraiFabra,FernandoCea,185,31-08-2021,spanish,No Rating,,230
"Los mayores están locos, locos, locos",JordiSierraiFabra,FernandoCea,189,01-09-2021,spanish,No Rating,,230
Hijos de Asgard,LauraMorales,JulioHernández,562,13-08-2021,spanish,No Rating,,307
